"","sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
"3691",990,15,1.08,30,27.8,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
"3692",1010,114,0.74000001,1,1.35,3.55,"FALSE","TRUE","TRUE","FALSE","A"
"3693",1090,46,1.22,37,30.3,3.23,"FALSE","TRUE","TRUE","FALSE","B"
"3694",960,14,1.08,32,29.6,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
"3695",900,80,0.43000001,5,11.6,2.75,"FALSE","TRUE","TRUE","FALSE","B"
"3696",960,79,0.43000001,10,23.3,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
"3697",950,115,0.51999998,19,36.5,2.4100001,"FALSE","TRUE","TRUE","FALSE","C"
"3698",950,117,2.3299999,14,6.01,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
"3699",1270,111,2.3299999,2,0.858,3.28,"FALSE","TRUE","TRUE","FALSE","B"
"3700",800,46,0.83999997,2,2.38,2.1900001,"FALSE","TRUE","FALSE","TRUE","C"
"3701",1080,17,0.74000001,2,2.7,3.8199999,"FALSE","TRUE","TRUE","FALSE","A"
"3702",830,13,1.7,121,71.2,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
"3703",940,122,1.83,2,1.09,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
"3704",790,13,1.7,31,18.2,1.6900001,"FALSE","TRUE","TRUE","FALSE","C"
"3705",1070,50,1.6,38,23.8,1.96,"FALSE","TRUE","TRUE","FALSE","C"
"3706",980,73,1.55,8,5.16,2.3399999,"FALSE","TRUE","TRUE","FALSE","C"
"3707",930,97,1.55,29,18.7,2,"FALSE","TRUE","TRUE","FALSE","C"
"3708",1060,48,1.5700001,7,4.46,2.95,"FALSE","TRUE","TRUE","FALSE","B"
"3709",940,72,1.55,9,5.81,2.7,"FALSE","TRUE","TRUE","FALSE","B"
"3710",1140,17,1.5599999,1,0.641,3.9400001,"FALSE","TRUE","TRUE","FALSE","A"
"3711",930,72,1.4,39,27.9,2.25,"FALSE","TRUE","TRUE","FALSE","C"
"3712",920,18,6.98,75,10.7,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
"3713",1040,93,1.55,12,7.74,2.45,"FALSE","TRUE","TRUE","FALSE","C"
"3714",920,14,2.6300001,107,40.7,2.78,"FALSE","TRUE","TRUE","FALSE","B"
"3715",870,17,2.3399999,45,19.2,2.23,"FALSE","TRUE","TRUE","FALSE","C"
"3716",810,51,2.5699999,76,29.6,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
"3717",1050,47,2.5699999,30,11.7,3.0999999,"FALSE","TRUE","TRUE","FALSE","B"
"3718",850,48,2.5699999,46,17.9,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
"3719",890,48,2.5699999,36,14,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
"3720",1020,16,2.3399999,1,0.427,4,"FALSE","TRUE","TRUE","FALSE","A"
"3721",830,20,2.5699999,122,47.5,2.5,"FALSE","TRUE","TRUE","FALSE","B"
"3722",920,16,2.3399999,44,18.8,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
"3723",1030,17,2.3399999,15,6.41,1.64,"FALSE","TRUE","TRUE","FALSE","C"
"3724",1020,18,2.3399999,7,2.99,3.4400001,"FALSE","TRUE","TRUE","FALSE","B"
"3725",970,17,2.3399999,24,10.3,2.29,"FALSE","TRUE","TRUE","FALSE","C"
"3726",800,111,2.5699999,42,16.3,2.6099999,"FALSE","TRUE","TRUE","FALSE","B"
"3727",850,87,2.22,22,9.91,2.79,"FALSE","TRUE","TRUE","FALSE","B"
"3728",990,84,2.22,11,4.95,3.72,"FALSE","TRUE","TRUE","FALSE","A"
"3729",940,84,2.22,33,14.9,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
"3730",1170,43,2.5699999,6,2.33,3.48,"FALSE","TRUE","TRUE","FALSE","B"
"3731",760,12,2.3399999,36,15.4,2.25,"FALSE","TRUE","TRUE","FALSE","C"
"3732",880,18,2.3399999,21,8.97,1.9400001,"FALSE","TRUE","TRUE","FALSE","C"
"3733",860,127,2.5699999,66,25.7,1.79,"FALSE","TRUE","TRUE","FALSE","C"
"3734",1100,56,2.5699999,35,13.6,2.78,"FALSE","TRUE","TRUE","FALSE","B"
"3735",960,86,2.0899999,54,25.8,2.3399999,"FALSE","TRUE","TRUE","FALSE","C"
"3736",1140,18,2.3399999,25,10.7,1.5,"FALSE","TRUE","TRUE","FALSE","C"
"3737",1060,15,2.3399999,64,27.4,0.93000001,"FALSE","TRUE","TRUE","FALSE","D"
"3738",870,123,2.28,26,11.4,2.01,"FALSE","TRUE","TRUE","FALSE","C"
"3739",990,17,2.3399999,11,4.7,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
"3740",1090,14,2.3399999,25,10.7,2.4200001,"FALSE","TRUE","TRUE","FALSE","C"
"3741",1200,79,2.0899999,4,1.91,2.6300001,"FALSE","TRUE","TRUE","FALSE","B"
"3742",960,13,2.3399999,47,20.1,1.6900001,"FALSE","TRUE","TRUE","FALSE","C"
"3743",1010,15,2.3399999,16,6.84,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
"3744",820,61,2,37,18.5,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
"3745",1000,16,2.3399999,34,14.5,3.1199999,"FALSE","TRUE","TRUE","FALSE","B"
"3746",990,14,2.3399999,20,8.55,2.21,"FALSE","TRUE","TRUE","FALSE","C"
"3747",950,18,2.04,30,14.7,2.55,"FALSE","TRUE","TRUE","FALSE","B"
"3748",970,102,2.4100001,13,5.39,2.26,"FALSE","TRUE","TRUE","FALSE","C"
"3749",1090,54,1.37,6,4.38,3.1600001,"FALSE","TRUE","TRUE","FALSE","B"
"3750",1040,19,1.28,5,3.91,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
"3751",930,53,1.37,7,5.11,3.52,"FALSE","TRUE","TRUE","FALSE","A"
"3752",800,16,1.34,5,3.73,2.1800001,"FALSE","TRUE","FALSE","TRUE","C"
"3753",990,101,1.22,1,0.82,2.6700001,"FALSE","TRUE","FALSE","TRUE","B"
"3754",1060,92,0.44999999,23,51.1,1.86,"FALSE","TRUE","TRUE","FALSE","C"
"3755",1030,104,0.23,9,39.1,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
"3756",810,43,0.25999999,5,19.2,2.3399999,"FALSE","TRUE","TRUE","FALSE","C"
"3757",900,73,0.2,4,20,2.5,"FALSE","TRUE","TRUE","FALSE","B"
"3758",1020,120,0.22,3,13.6,3.46,"FALSE","TRUE","TRUE","FALSE","B"
"3759",1090,92,3.73,73,19.6,2.22,"FALSE","TRUE","TRUE","FALSE","C"
"3760",1220,13,4.1999998,4,0.952,3.53,"FALSE","TRUE","TRUE","FALSE","A"
"3761",860,48,3.9000001,37,9.49,2.5,"FALSE","TRUE","TRUE","FALSE","B"
"3762",1140,117,3.73,62,16.6,3,"FALSE","TRUE","TRUE","FALSE","B"
"3763",910,47,3.9000001,62,15.9,3.02,"FALSE","TRUE","TRUE","FALSE","B"
"3764",1140,28,3.9000001,21,5.38,3.03,"FALSE","TRUE","TRUE","FALSE","B"
"3765",1310,45,3.9000001,18,4.62,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
"3766",1050,10,4.1500001,106,25.5,3.3,"FALSE","TRUE","TRUE","FALSE","B"
"3767",810,47,3.9000001,70,17.9,2.25,"FALSE","TRUE","TRUE","FALSE","C"
"3768",810,114,4.0100002,57,14.2,2.53,"FALSE","TRUE","TRUE","FALSE","B"
"3769",1010,18,4.1599998,4,0.962,3.1600001,"FALSE","TRUE","TRUE","FALSE","B"
"3770",1180,41,3.6500001,3,0.822,3.5599999,"TRUE","TRUE","TRUE","FALSE","A"
"3771",1200,84,4.29,10,2.33,3.0799999,"FALSE","TRUE","TRUE","FALSE","B"
"3772",1100,16,4.1599998,10,2.4,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
"3773",1010,16,4.1599998,63,15.1,2,"FALSE","TRUE","TRUE","FALSE","C"
"3774",890,80,0.60000002,5,8.33,2.4100001,"FALSE","TRUE","TRUE","FALSE","C"
"3775",820,70,0.56999999,3,5.26,1.98,"FALSE","TRUE","FALSE","TRUE","C"
"3776",820,17,0.31999999,3,9.38,2.52,"FALSE","TRUE","TRUE","FALSE","B"
"3777",1050,51,0.34,4,11.8,2.98,"FALSE","TRUE","TRUE","FALSE","B"
"3778",970,16,0.28999999,3,10.3,4,"FALSE","TRUE","TRUE","FALSE","A"
"3779",910,81,0.36000001,2,5.56,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
"3780",940,81,0.36000001,9,25,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
"3781",1180,66,0.44,1,2.27,3.3299999,"FALSE","TRUE","TRUE","FALSE","B"
"3782",840,54,0.28999999,2,6.9,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
"3783",1130,42,1.45,8,5.52,2.1600001,"FALSE","TRUE","TRUE","FALSE","C"
"3784",960,46,1.45,13,8.97,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
"3785",680,49,0.25,2,8,3.75,"FALSE","TRUE","TRUE","FALSE","A"
"3786",1050,51,0.25,1,4,4,"FALSE","TRUE","TRUE","FALSE","A"
"3787",800,108,0.20999999,5,23.8,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
"3788",910,112,0.20999999,1,4.76,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
"3789",890,17,2.24,140,62.5,0.94,"FALSE","TRUE","TRUE","FALSE","D"
"3790",820,42,2.54,40,15.7,2.1099999,"FALSE","TRUE","FALSE","TRUE","C"
"3791",960,114,1.91,20,10.5,3.24,"FALSE","TRUE","FALSE","TRUE","B"
"3792",1120,18,2.1099999,66,31.3,2.22,"FALSE","TRUE","TRUE","FALSE","C"
"3793",770,16,2.79,48,17.2,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
"3794",960,119,1.91,7,3.66,3.52,"FALSE","TRUE","TRUE","FALSE","A"
"3795",950,120,1.91,40,20.9,1.97,"FALSE","TRUE","FALSE","TRUE","C"
"3796",970,16,2.1099999,40,19,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
"3797",810,78,1.9299999,12,6.22,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
"3798",930,73,1.72,10,5.81,2.4200001,"FALSE","TRUE","TRUE","FALSE","C"
"3799",900,79,2.53,36,14.2,2.5,"FALSE","TRUE","TRUE","FALSE","B"
"3800",1090,80,2.53,7,2.77,3.1600001,"FALSE","TRUE","TRUE","FALSE","B"
"3801",970,18,2.1099999,23,10.9,2.05,"FALSE","TRUE","TRUE","FALSE","C"
"3802",1080,132,1.91,26,13.6,2.6500001,"FALSE","TRUE","FALSE","TRUE","B"
"3803",1180,49,2.54,11,4.33,3.02,"FALSE","TRUE","TRUE","FALSE","B"
"3804",850,82,2.53,46,18.2,2.71,"FALSE","TRUE","TRUE","FALSE","B"
"3805",1060,122,1.91,22,11.5,3.05,"FALSE","TRUE","TRUE","FALSE","B"
"3806",1020,77,2.53,10,3.95,3.29,"FALSE","TRUE","TRUE","FALSE","B"
"3807",1000,16,2.1099999,34,16.1,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
"3808",1060,77,2.53,27,10.7,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
"3809",1000,40,2.8699999,53,18.5,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
"3810",950,22,2.1099999,6,2.84,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
"3811",1050,76,2.53,16,6.32,2.5999999,"FALSE","TRUE","FALSE","TRUE","B"
"3812",980,45,2.54,9,3.54,3.5999999,"FALSE","TRUE","TRUE","FALSE","A"
"3813",1060,75,2.53,40,15.8,2.5599999,"FALSE","TRUE","FALSE","FALSE","B"
"3814",1130,12,2.1099999,30,14.2,3.75,"FALSE","TRUE","TRUE","FALSE","A"
"3815",840,17,2.54,16,6.3,1.8200001,"FALSE","TRUE","TRUE","FALSE","C"
"3816",1050,82,2.53,57,22.5,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
"3817",880,121,1.91,30,15.7,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
"3818",1150,48,2.46,7,2.85,3.52,"FALSE","TRUE","TRUE","FALSE","A"
"3819",1020,119,2.9200001,2,0.685,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
"3820",950,17,2.5799999,15,5.81,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
"3821",1210,45,2.46,23,9.35,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
"3822",1060,83,2.5599999,11,4.3,3.3800001,"FALSE","TRUE","TRUE","FALSE","B"
"3823",1000,119,2.3399999,18,7.69,2.96,"FALSE","TRUE","TRUE","FALSE","B"
"3824",1030,115,2.3399999,29,12.4,2.23,"FALSE","TRUE","TRUE","FALSE","C"
"3825",960,14,2.46,15,6.1,2.78,"FALSE","TRUE","TRUE","FALSE","B"
"3826",1020,102,5.1799998,45,8.69,2.6700001,"FALSE","TRUE","FALSE","FALSE","B"
"3827",1060,16,4.8899999,74,15.1,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
"3828",1070,16,4.8899999,39,7.98,1.62,"FALSE","TRUE","TRUE","FALSE","C"
"3829",860,93,5.1799998,83,16,2.1900001,"FALSE","TRUE","TRUE","FALSE","C"
"3830",1070,12,4.8899999,384,78.5,2,"FALSE","TRUE","TRUE","FALSE","C"
"3831",1140,50,5.5599999,10,1.8,3.6600001,"FALSE","TRUE","TRUE","FALSE","A"
"3832",1190,18,4.8899999,140,28.6,2.4400001,"FALSE","TRUE","TRUE","FALSE","C"
"3833",1050,16,4.8899999,117,23.9,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
"3834",950,78,5.2199998,49,9.39,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
"3835",890,15,4.8899999,113,23.1,2.53,"FALSE","TRUE","TRUE","FALSE","B"
"3836",900,102,5.1799998,22,4.25,2.79,"FALSE","TRUE","TRUE","FALSE","B"
"3837",880,18,4.8899999,75,15.3,2.55,"FALSE","TRUE","TRUE","FALSE","B"
"3838",1030,120,5.1799998,60,11.6,2.76,"FALSE","TRUE","TRUE","FALSE","B"
"3839",1010,106,5.1799998,24,4.63,2.6199999,"FALSE","TRUE","TRUE","FALSE","B"
"3840",950,110,5.1799998,53,10.2,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
"3841",980,79,5.2199998,63,12.1,3.05,"FALSE","TRUE","TRUE","FALSE","B"
"3842",870,28,4.77,116,24.3,2.0699999,"FALSE","TRUE","FALSE","TRUE","C"
"3843",980,16,4.8899999,33,6.75,3.75,"FALSE","TRUE","TRUE","FALSE","A"
"3844",1050,16,4.8899999,198,40.5,1.6799999,"FALSE","TRUE","TRUE","FALSE","C"
"3845",820,15,5.5100002,133,24.1,2.53,"FALSE","TRUE","TRUE","FALSE","B"
"3846",1010,16,0.1,3,30,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
"3847",1200,43,5.8800001,77,13.1,2.53,"FALSE","TRUE","TRUE","FALSE","B"
"3848",870,50,5.8800001,111,18.9,2.96,"FALSE","TRUE","TRUE","FALSE","B"
"3849",980,50,5.8800001,75,12.8,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
"3850",940,17,5.5100002,153,27.8,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
"3851",1030,111,6.98,49,7.02,3.3499999,"FALSE","TRUE","TRUE","FALSE","B"
"3852",1210,14,5.5100002,19,3.45,3.78,"FALSE","TRUE","TRUE","FALSE","A"
"3853",1080,121,6.98,33,4.73,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
"3854",1110,59,6.0500002,6,0.992,3.22,"FALSE","TRUE","TRUE","FALSE","B"
"3855",980,98,6.98,94,13.5,2.48,"FALSE","TRUE","TRUE","FALSE","C"
"3856",1000,115,6.98,91,13,1.79,"FALSE","TRUE","TRUE","FALSE","C"
"3857",1060,79,6.0500002,68,11.2,2.46,"FALSE","TRUE","TRUE","FALSE","C"
"3858",840,103,6.98,154,22.1,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
"3859",1030,44,5.8800001,67,11.4,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
"3860",920,122,1.1,4,3.64,1.9400001,"FALSE","TRUE","FALSE","TRUE","C"
"3861",960,113,0.34999999,5,14.3,3.23,"FALSE","TRUE","TRUE","FALSE","B"
"3862",870,15,0.23999999,3,12.5,3.3299999,"FALSE","TRUE","TRUE","FALSE","B"
"3863",1150,43,0.23999999,3,12.5,2.3900001,"FALSE","TRUE","TRUE","FALSE","C"
"3864",820,93,6.73,111,16.5,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
"3865",880,107,5.7199998,24,4.2,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
"3866",830,113,5.7199998,87,15.2,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
"3867",790,112,5.7199998,85,14.9,2.74,"FALSE","TRUE","TRUE","FALSE","B"
"3868",1010,52,6.3400002,243,38.3,1.71,"FALSE","TRUE","TRUE","FALSE","C"
"3869",1070,14,6.98,28,4.01,3.1400001,"FALSE","TRUE","TRUE","FALSE","B"
"3870",1060,48,6.3400002,56,8.83,2.5799999,"FALSE","TRUE","TRUE","FALSE","B"
"3871",790,18,6.98,129,18.5,2.1600001,"FALSE","TRUE","TRUE","FALSE","C"
"3872",980,12,6.98,121,17.3,2.25,"FALSE","TRUE","TRUE","FALSE","C"
"3873",950,17,6.98,72,10.3,2.47,"FALSE","TRUE","TRUE","FALSE","C"
"3874",1050,13,6.98,31,4.44,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
"3875",850,15,6.98,254,36.4,0.40000001,"FALSE","TRUE","TRUE","FALSE","D"
"3876",940,87,6.73,128,19,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
"3877",1030,108,5.7199998,157,27.4,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
"3878",1130,13,6.98,44,6.3,1.84,"FALSE","TRUE","TRUE","FALSE","C"
"3879",920,77,6.73,203,30.2,2.54,"FALSE","TRUE","TRUE","FALSE","B"
"3880",1290,47,6.3400002,6,0.946,3.5899999,"FALSE","TRUE","TRUE","FALSE","A"
"3881",910,132,5.7199998,92,16.1,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
"3882",760,78,6.73,86,12.8,3.21,"FALSE","TRUE","TRUE","FALSE","B"
"3883",1180,76,6.73,12,1.78,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
"3884",1090,15,6.98,8,1.15,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
"3885",980,127,1.41,3,2.13,2.04,"FALSE","TRUE","FALSE","TRUE","C"
"3886",1090,117,6.8200002,40,5.87,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
"3887",850,83,5.79,16,2.76,3.25,"FALSE","TRUE","TRUE","FALSE","B"
"3888",890,52,5.5599999,64,11.5,2.3199999,"FALSE","TRUE","TRUE","FALSE","C"
"3889",960,82,5.79,11,1.9,2.3499999,"FALSE","TRUE","FALSE","TRUE","C"
"3890",860,109,6.8200002,116,17,1.96,"FALSE","TRUE","TRUE","FALSE","C"
"3891",900,50,5.5599999,35,6.29,3.2,"FALSE","TRUE","TRUE","FALSE","B"
"3892",900,109,6.8200002,156,22.9,1.97,"FALSE","TRUE","TRUE","FALSE","C"
"3893",1070,74,5.79,93,16.1,2.25,"FALSE","TRUE","TRUE","FALSE","C"
"3894",920,15,5.8400002,38,6.51,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
"3895",1000,11,5.8400002,54,9.25,1.63,"FALSE","TRUE","TRUE","FALSE","C"
"3896",940,13,5.8400002,63,10.8,2,"FALSE","TRUE","TRUE","FALSE","C"
"3897",1090,16,5.8400002,37,6.34,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
"3898",1140,48,0.67000002,18,26.9,2.77,"FALSE","TRUE","TRUE","FALSE","B"
"3899",1070,121,0.56,3,5.36,3.6800001,"FALSE","TRUE","TRUE","FALSE","A"
"3900",1370,80,0.52999997,1,1.89,3.3699999,"FALSE","TRUE","TRUE","FALSE","B"
"3901",910,68,0.52999997,42,79.2,2.4100001,"FALSE","TRUE","TRUE","FALSE","C"
"3902",920,56,0.67000002,15,22.4,2.75,"FALSE","TRUE","TRUE","FALSE","B"
"3903",950,122,0.56,13,23.2,2.22,"FALSE","TRUE","TRUE","FALSE","C"
"3904",880,48,0.67000002,43,64.2,2.29,"FALSE","TRUE","TRUE","FALSE","C"
"3905",930,126,0.56,16,28.6,1.88,"FALSE","TRUE","TRUE","FALSE","C"
"3906",1130,16,0.47,4,8.51,3.5599999,"FALSE","TRUE","TRUE","FALSE","A"
"3907",970,48,0.67000002,8,11.9,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
"3908",1110,98,3.0799999,45,14.6,2.75,"FALSE","TRUE","TRUE","FALSE","B"
"3909",1110,119,3.0799999,148,48.1,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
"3910",1020,106,3.0799999,79,25.6,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
"3911",940,14,3.1700001,61,19.2,2.71,"FALSE","TRUE","TRUE","FALSE","B"
"3912",1110,21,3.1700001,27,8.52,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
"3913",920,45,2.95,68,23.1,2.53,"FALSE","TRUE","TRUE","FALSE","B"
"3914",1020,115,3.0799999,15,4.87,3.26,"FALSE","TRUE","TRUE","FALSE","B"
"3915",1010,104,3.0799999,46,14.9,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
"3916",1220,92,3.0799999,20,6.49,3.6800001,"FALSE","TRUE","TRUE","FALSE","A"
"3917",1130,16,3.1700001,41,12.9,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
"3918",920,78,3.29,55,16.7,2.6700001,"FALSE","TRUE","TRUE","FALSE","B"
"3919",1100,117,3.0799999,13,4.22,3.6800001,"FALSE","TRUE","TRUE","FALSE","A"
"3920",1040,126,3.0799999,77,25,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
"3921",1230,17,3.1700001,14,4.42,3.05,"FALSE","TRUE","TRUE","FALSE","B"
"3922",1200,15,3.1700001,17,5.36,3.4000001,"FALSE","TRUE","TRUE","FALSE","B"
"3923",1200,104,3.0799999,15,4.87,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
"3924",1100,51,2.95,19,6.44,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
"3925",780,15,3.3299999,253,76,1.6,"FALSE","TRUE","TRUE","FALSE","C"
"3926",1080,48,2.95,10,3.39,3.8699999,"FALSE","TRUE","TRUE","FALSE","A"
"3927",1250,111,3.0799999,23,7.47,3.54,"FALSE","TRUE","TRUE","FALSE","A"
"3928",750,16,3.1700001,100,31.5,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
"3929",1040,114,3.0799999,36,11.7,3.76,"FALSE","TRUE","TRUE","FALSE","A"
"3930",1070,16,3.1700001,43,13.6,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
"3931",910,78,3.0799999,118,38.3,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
"3932",1030,64,2.1400001,25,11.7,2.95,"FALSE","TRUE","TRUE","FALSE","B"
"3933",960,15,2.5,22,8.8,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
"3934",970,15,2.5,13,5.2,2.8,"FALSE","TRUE","TRUE","FALSE","B"
"3935",940,76,2.1400001,15,7.01,2.72,"FALSE","TRUE","FALSE","FALSE","B"
"3936",850,74,2.1400001,28,13.1,2.52,"FALSE","TRUE","TRUE","FALSE","B"
"3937",870,72,2.22,114,51.4,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
"3938",1170,49,2.6600001,4,1.5,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
"3939",1030,13,2.96,33,11.1,2.9200001,"FALSE","TRUE","TRUE","FALSE","B"
"3940",1120,52,2.6600001,1,0.376,3.1900001,"FALSE","TRUE","TRUE","FALSE","B"
"3941",1160,44,2.6600001,6,2.26,3.04,"FALSE","TRUE","TRUE","FALSE","B"
"3942",850,17,2.96,11,3.72,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
"3943",1090,16,2.96,38,12.8,2.5599999,"FALSE","TRUE","TRUE","FALSE","B"
"3944",1100,48,2.6600001,2,0.752,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
"3945",1110,50,2.6600001,3,1.13,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
"3946",1130,49,2.6600001,5,1.88,2.77,"FALSE","TRUE","TRUE","FALSE","B"
"3947",990,47,0.88999999,21,23.6,1.61,"FALSE","TRUE","FALSE","TRUE","C"
"3948",1090,85,0.86000001,2,2.33,2.98,"FALSE","TRUE","TRUE","FALSE","B"
"3949",1210,16,1.9,14,7.37,4,"FALSE","TRUE","TRUE","FALSE","A"
"3950",870,14,1.8099999,36,19.9,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
"3951",1020,16,1.8099999,15,8.29,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
"3952",960,81,1.72,13,7.56,3.0799999,"FALSE","TRUE","TRUE","FALSE","B"
"3953",910,51,1.61,5,3.11,2.8199999,"FALSE","TRUE","TRUE","FALSE","B"
"3954",810,12,1.61,72,44.7,0.66000003,"FALSE","TRUE","TRUE","FALSE","D"
"3955",1130,40,1.61,6,3.73,3.72,"FALSE","TRUE","TRUE","FALSE","A"
"3956",960,41,1.61,8,4.97,2.3900001,"FALSE","TRUE","TRUE","FALSE","C"
"3957",940,117,1.72,17,9.88,3.5,"FALSE","TRUE","TRUE","FALSE","A"
"3958",940,50,1.61,35,21.7,2.72,"FALSE","TRUE","TRUE","FALSE","B"
"3959",930,54,1.61,4,2.48,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
"3960",1440,14,1.8099999,4,2.21,3.5,"FALSE","TRUE","TRUE","FALSE","A"
"3961",1040,32,1.61,11,6.83,1.71,"FALSE","TRUE","FALSE","FALSE","C"
"3962",670,18,1.9,63,33.2,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
"3963",960,81,1.72,10,5.81,3.3499999,"FALSE","TRUE","TRUE","FALSE","B"
"3964",940,79,1.72,2,1.16,2.8900001,"FALSE","TRUE","FALSE","TRUE","B"
"3965",860,51,1.61,16,9.94,3.05,"FALSE","TRUE","TRUE","FALSE","B"
"3966",830,18,3.1800001,36,11.3,1.5,"FALSE","TRUE","TRUE","FALSE","C"
"3967",990,112,0.33000001,7,21.2,3.21,"FALSE","TRUE","TRUE","FALSE","B"
"3968",1210,82,0.37,7,18.9,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
"3969",920,13,3.1800001,99,31.1,0.46000001,"FALSE","TRUE","FALSE","TRUE","D"
"3970",1000,89,3.05,5,1.64,1.92,"FALSE","TRUE","FALSE","TRUE","C"
"3971",950,14,3.1800001,19,5.97,2.8499999,"FALSE","TRUE","TRUE","FALSE","B"
"3972",1160,42,2.9200001,13,4.45,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
"3973",900,12,0.86000001,2,2.33,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
"3974",700,117,0.88,13,14.8,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
"3975",860,17,3.25,24,7.38,2.29,"FALSE","TRUE","TRUE","FALSE","C"
"3976",1060,95,3.3,12,3.64,3.73,"FALSE","TRUE","TRUE","FALSE","A"
"3977",830,51,3.29,17,5.17,2.96,"FALSE","TRUE","TRUE","FALSE","B"
